StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;QGender;QAge;QEducation;Condition;_Practice_UndElm;_Unclear;_Practice_Sat;_Practice_Agree;_practice_SelfExp;_Practice_UndTas;_Practice_WantExp;_Practice_SelfExp;SatCarTax_I;AgreeCarTax_I;SelfExpCarTax_I;WantCarTax_I;SatAEC_I;AgreeAEC_I;SelfExpAEC_I;WantAEC_I;SatAssoPpl_I;AgreeAssoPpl_I;SelfExpAssoPpl_I;WantAssoPpl_I;SatBattery_I;AgreeBattery_I;SelfExpBattery_I;WantBattery_I;SatAmCult_I;AgreeAmCult_I;SelfExpAmCult_I;WantAmCult_I;SatCool_I;AgreeCool_I;SelfExpCool_I;WantCool_I;SatChip_C;AgreeChip_C;SelfExpChip_C;WantChip_C;SatConsp_C;AgreeConsp_C;SelfExpConsp_C;WantConsp_C;SatBike_C;AgreeBike_C;SelfExpBike_C;WantBike_C;SatITAR_C;AgreeITAR_C;SelfExpITAR_C;WantITAR_C;SatAmJap_C;AgreeAmJap_C;SelfExpAmJap_C;WantAmJap_C;SatUmpire_C;AgreeUmpire_C;SelfExpUmpire_C;WantUmpire_C
2024-04-03 10:07;2024-04-03 10:32;IP Address;109.153.141.199;100;1486;True;2024-04-03 10:32;R_8gV1EYFCKiNPpTj;Male;60;Bachelor's degree in college (4-year);3;Yes;;4.0;Yes, I agree it is leisure;;Yes;;It's clearly a text describing a game of baseball which is a leisure activity.;4.0;Yes, I agree it is politics;I agree this is politics because its referencing taxes and the legal implications of trying to find a loophole! ;;5.0;Yes, I agree it is science;Everything in this paragraph suggests science. There are numerous references to planets and elements. ;;4.0;Yes, I agree it is leisure;I believe this is leisure as the text indicates a free will decision for an individual to take. ;;2.0;No, it is science;I feel the text relates to reasons why the battery would lose charge. The explanation explains the science behind the reasons. ;;2.0;No, it is leisure;"I feel the dialogue whilst referring to the Native Americans way of life ""could"" be political, I feel the text relates more to a hobbyist researching history.  ";;2.0;No, it is leisure;I believe the text refers to an individual looking to travel incognito. It's not science at all. ;;5.0;Yes, I agree it is science;So many references relate to science in this text.;;4.0;Yes, I agree it is politics;The text describes a tragedy which could or could not be as a result of war or in fact a terrorist attack on something or someone. It is after an event has happened and now the consequences are being considered.;;4.0;Yes, I agree it is leisure;"The text is about riding a bike with a passenger. 
Its leisure. ";;2.0;No, it is politics;I feel the text whilst referring to software, its main topic is one of law and how that software will be deployed in the legal system.  ;;3.0;Yes, I agree it is politics;Whilst its politics there is a lack of context in the paragraph as to why the survey is being carried out. It could fall into the leisure category of a student study for travel purposes?;;2.0;No, it is science;I feel whilst the overall subject matter might be leisure, the description relates to the science of a ball travelling through the air. ;
2024-04-03 10:18;2024-04-03 10:33;IP Address;62.30.102.220;100;894;True;2024-04-03 10:33;R_2zNQjWptiFNZJij;Female;24;Some college but no degree;1;Yes;;4.0;Yes, I agree it is leisure;The text speaks about a game and a catcher, so it implies that the text is about a sports match, perhaps baseball;Yes;;;5.0;Yes, I agree it is politics;The text is speaking about tax laws in California, so that means it's politics;;5.0;Yes, I agree it is science;The text is talking about gases in Earth's atmosphere and mentions several chemical elements;;4.0;Yes, I agree it is leisure;It's speaking about why people do what they do in their spare time;;2.0;No, it is science;It's a scientific hypothesis;;4.0;Yes, I agree it is politics;It's talking about the history of american culture;;3.0;Yes, I agree it is science;It sounds like some invention to do with a car;;5.0;Yes, I agree it is science;Its giving information on a decoder chip;;5.0;Yes, I agree it is politics;It's talking about conspiracy theorists and why everyone might think they are crazy;;4.0;Yes, I agree it is leisure;It's talking about the dangers of a certain type of biking;;2.0;No, it is politics;The text is talking about laws to do with drug trafficking and the technology associated with that;;5.0;Yes, I agree it is politics;It's a text asking american opinions on economics in japan;;3.0;Yes, I agree it is leisure;It could be leisure or science, but it's mostly talking about the rules of a ball game, so despite the calculations overall it's still leisure;
2024-04-03 10:16;2024-04-03 10:33;IP Address;86.174.185.159;100;1034;True;2024-04-03 10:33;R_2yeK0yi0ShhKCKB;Male;22;Bachelor's degree in college (4-year);3;Yes;;4.0;Yes, I agree it is leisure;;Yes;;It appears to be talking about a sport, with specific references to players and locations which tend to be brought up in regular conversation amongst sports fans when discussing previous games.;4.0;Yes, I agree it is politics;Speaking about taxes which are a political issue as set by governments.;;4.0;No, it is politics;The main point appears to be peoples views and actions not the pure science behind climate change;;5.0;Yes, I agree it is leisure;It could be interpreted as both leisure or politics however there is a lack of an argument that continues based on what this person has said therefore I went with leisure.;;4.0;No, it is science;The text is simply stating facts based on what has been observed, akin to a science experiment hence my decision to go with science. ;;3.0;Yes, I agree it is politics;Mentions previous events and times and how things were different in America. Also mentions governments which makes me agree with politics.;;4.0;Yes, I agree it is science;Science based as it talks on functionality mainly however it is informally written which throws science into doubt.;;5.0;Yes, I agree it is science;It is talking about a specific product, its use and some of the technical aspects leading towards science;;4.0;Yes, I agree it is politics;Appears to be talking about a recent event and questioning the decision making that took place politically.;;4.0;Yes, I agree it is leisure;Talking about riding a motorbike and behaviours whilst doing so, thus a leisure activity.;;4.0;No, it is politics;The text is mainly talking about ITARs, while I do not know what an ITAR is it appears to be a political statement as opposed to a scientific statement.;;3.0;Yes, I agree it is politics;Asking for views on different subjects that appear politically-motivated.;;4.0;Yes, I agree it is leisure;Specifically mentions balls and strikes which for me signify a sport activity and therefore a leisure activity. Discussing decisions by umpires/referees is commonplace among sports fans.;
2024-04-03 10:15;2024-04-03 10:35;IP Address;89.240.206.225;100;1202;True;2024-04-03 10:35;R_20bLpVeZ32QGjR8;Female;36;Bachelor's degree in college (4-year);1;Yes;;5.0;Yes, I agree it is leisure;The text is about sport and actual description of players performance during a game.;Yes;;;4.0;Yes, I agree it is politics;This talks about laws and what is illegal etc so it fits more in politics but economics would be a better overall category. ;;5.0;Yes, I agree it is science;The text is clearly about science and is discussing chemical reactions and the solar system. There is nothing in the text that suggests it could fit into another category;;5.0;Yes, I agree it is leisure;It is talking about the human condition and being with others and integration in the world;;1.0;No, it is science;The text is describing scientific reasons for a battery dying and is nothing to do with leisure.;;4.0;Yes, I agree it is politics;Politics is the one this fits into the most out of the three. I think it is more to do with culture and history but politics is a big thing also about this subject.;;4.0;Yes, I agree it is science;This fits more with science because of the subjects they are talking about - antenna links to science as if this is an invention or something. However, it could fit into other categories with more context;;5.0;Yes, I agree it is science;No doubt, the text language sounds like it is from a science textbook. ;;5.0;Yes, I agree it is politics;The fact they are talking and conspiracies and discuss a tragedy occuring shows me that this is political probably linked to war or international relations of some sort;;4.0;Yes, I agree it is leisure;This is describing riding a bike and how to be safe and what not to do in terms of distracting yourself with being overly cautious. It seems this text is about human condition and impact on riding safe, so this fits into leisure;;4.0;Yes, I agree it is science;Out of the three categories this fits the most as it discusses technology and if it would be legal etc. It could have elements of politics because of the legal implications but I think the subject of the text is still science;;4.0;Yes, I agree it is politics;This post fits more with economics but as that is not an option it fits more in politics than the other two. It also has the comparison with Japan and so makes it political too;;4.0;Yes, I agree it is leisure;I think the text could be seen as science because of the measurements but the theme of the text is definitely leisure and discussions about rulings in the game;
2024-04-03 10:20;2024-04-03 10:35;IP Address;85.255.232.215;100;891;True;2024-04-03 10:35;R_3s5DamYRF8Lnaoq;Female;35;Some college but no degree;1;Yes;;4.0;Yes, I agree it is leisure;Lots of speak of sports and games;Yes;;;5.0;Yes, I agree it is politics;This is explainging tax rules within a country when buying a car;;1.0;Yes, I agree it is science;Lots of talk of chemicals and the atmosphere etc;;3.0;Yes, I agree it is leisure;Talking about people doing leisure activities each day;;1.0;No, it is science;The text is explaining what has happened to the battery and why in a scientific way;;4.0;Yes, I agree it is politics;Talking about a culture and their religious beliefs;;3.0;Yes, I agree it is science;It does have some science facts in it;;5.0;Yes, I agree it is science;Talking about scientific things and the way they work;;2.0;Yes, I agree it is politics;I think this is about trying to squash peoples beliefs about unusual things happening;;5.0;Yes, I agree it is leisure;Talking about something that people do in their lesiure time;;5.0;Yes, I agree it is science;It is looking at why something happens nothing to do with leisure or politics;;4.0;Yes, I agree it is politics;We are asking opinions of people about things going on within their own country;;4.0;Yes, I agree it is leisure;Talking about sports and the way the game is played;
2024-04-03 10:13;2024-04-03 10:36;IP Address;87.75.97.7;100;1415;True;2024-04-03 10:36;R_4WHyYlvMMJThQPf;Female;27;Bachelor's degree in college (4-year);1;Yes;;3.0;Yes, I agree it is leisure;It is discussing a baseball game;Yes;;;5.0;Yes, I agree it is politics;It is to do with taxes on cars in different states and this is related to the laws set by politicians;;5.0;Yes, I agree it is science;It is relating to the Earth and the gases in the atmosphere and this is science;;5.0;Yes, I agree it is leisure;It is to do with socialising which is a leisure activity;;1.0;No, it is science;It is an explanation of why a battery has died and so this is science;;4.0;Yes, I agree it is politics;It is to do with history of the Native Americans and so falls within the realms of politics;;4.0;Yes, I agree it is science;I believe this falls into science as it is discussing an antenna;;4.0;Yes, I agree it is science;It is discussing a chip and has words like voltage which are scientific;;4.0;Yes, I agree it is politics;It is talking about a decision being called a conspiracy and this is usually related to politics;;5.0;Yes, I agree it is leisure;It is to do with riding a motorcycle and so is related to leisure;;1.0;No, it is politics;It is to do with laws surrounding arms trafficking and so is politics not science;;5.0;Yes, I agree it is politics;It is a question relating to the economies of 2 different countries and as such is measuring people's political views;;5.0;Yes, I agree it is leisure;It is leisure as it is to do with sports but there is also an element of science in there with the calculations ;
2024-04-03 10:22;2024-04-03 10:37;IP Address;86.142.252.59;100;855;True;2024-04-03 10:37;R_24eIEBQ3khbUIzs;Female;35;Associate degree in college (2-year);3;Yes;;5.0;Yes, I agree it is leisure;;Yes;;Talking about player performance in the game.;2.0;No, it is leisure;I think the text is referring to purchasing a car which falls within shopping and therefore leisure. There is nothing sciency about it;;3.0;Yes, I agree it is science;Talking about the earth and its carbon would fall within science, could contribute towards politcal if there was more context on how adults were approaching the topic;;3.0;No, it is politics;The text is talking about interaction which seems a polital oponent;;2.0;No, it is science;I think the battery being referred to falls within a technology based answer and therefore should fall within the science catergory ;;5.0;Yes, I agree it is politics;Talking about different cultures would fall into the politics catergory here out of the three options provided to select from;;3.0;Yes, I agree it is science;I agree its science based, however the ai makes a good point in that it is hard to determien this one;;5.0;Yes, I agree it is science;Its talking about a new technology invention and its effectivness;;4.0;Yes, I agree it is politics;The text is talking about a political world event;;3.0;Yes, I agree it is leisure;Not too sure on this one but I think they are talking about a comptuer game so will also select leisure ;;5.0;Yes, I agree it is science;Its talking about a new technology based system;;4.0;Yes, I agree it is politics;Very politcal peice of text talking about growing economy;;3.0;Yes, I agree it is leisure;Although theres a lot of complex science based facts, the text itself can be referred to as leisure ;
2024-04-03 10:19;2024-04-03 10:37;IP Address;152.78.0.240;100;1059;True;2024-04-03 10:37;R_30cC2BRQS35nAdj;Female;61;Some college but no degree;2;Yes;;5.0;Yes, I agree it is leisure;;Yes;;using the words, baserunning, catch, sport;5.0;Yes, I agree it is politics;refers to car tax charges and the law;;5.0;Yes, I agree it is science;Talking about the atmosphere and chemicals;;5.0;Yes, I agree it is leisure;refers to what you would like to do like go shopping;;1.0;No, it is science;refers to data collected about a battery on a cold floor;;5.0;Yes, I agree it is politics;reference to Native American cultures and governments;;5.0;Yes, I agree it is science;talking about antennas and a new idea;;5.0;Yes, I agree it is science;talking about a decoder chip and frequencies;;5.0;Yes, I agree it is politics;talking about conspiracy theories, weapons;;5.0;Yes, I agree it is leisure;refers to riding a motorbike therefore is leisure;;2.0;No, it is politics;Talking about the law and export licence, prosecution and espionage;;5.0;Yes, I agree it is politics;reference to economics;;1.0;No, it is science;Although its about a ball used, its more about the measurements of the ball.;
2024-04-03 09:58;2024-04-03 10:38;IP Address;90.192.165.67;100;2403;True;2024-04-03 10:38;R_21zjTecXGl96338;Female;29;Bachelor's degree in college (4-year);3;Yes;;5.0;Yes, I agree it is leisure;;Yes;;I agree with the explanation and having read the input section I think that it is right for it to be classified as leisure.;5.0;Yes, I agree it is politics;I believe it is correct as it is discussing taxes which come under local/national politics.;;4.0;Yes, I agree it is science;It is science as it is primarily about chemicals. I think it deserved a higher confidence rating.;;5.0;Yes, I agree it is leisure;I agree that it is leisure as each of the activities are leisure activities that people take part in on a regular basis.;;1.0;No, it is science;I believe that the classification is incorrect and it should’ve been classified as science as it discusses batteries. ;;4.0;Yes, I agree it is politics;I agree that it is politics but I think it would be better suited to a classification that isn’t an option which would be history. ;;3.0;Yes, I agree it is science;I do believe it’s the right classification but agree that it is a more difficult one to get right due to the lack of keywords within the input.;;5.0;Yes, I agree it is science;I agree that it is right to classify it as science as it discusses ‘chips’ which are often associated within the sciences.;;5.0;Yes, I agree it is politics;It belongs to politics as it covers topics like conspiracies, weapons and evasive actions all of which are commonly used terms within the political world. ;;3.0;Yes, I agree it is leisure;Riding a bicycle typically falls under a leisure activity and so therefore I believe it is correct.;;3.0;No, it is politics;I think the keywords are confusing the software and that the input should actually be classified as politics as it is primarily discussing international trafficking and courts.;;4.0;Yes, I agree it is politics;I believe that the politics classification is correct here as they are primarily discussing the economy of Japan and America.;;3.0;No, it is science;While I do think it leisure, I also partly think it comes under science as it is discussing the size of the ball and in relation to that its movement and speed.;
2024-04-03 10:15;2024-04-03 10:39;IP Address;81.145.178.138;100;1449;True;2024-04-03 10:39;R_2FjDvgctbb4UBTX;Female;34;Bachelor's degree in college (4-year);2;Yes;;4.0;Yes, I agree it is leisure;;Yes;;I agree that it is leisure as I recognise some of the terms used as being sports related. ;5.0;Yes, I agree it is politics;The text deals with taxation, the differences in taxation by state, and the laws that enforce this. These are all topics commonly covered in politics. ;;3.0;No, it is politics;I think that the text is Politics. It touches on scientific topics and principles, but the purpose of this appears to be to provide commentary on the way that we are managing our environmental impacts. References such as 'adapt and control' and 'our practices' make me think this text is primarily political in nature, despite covering scienticis topics. ;;3.0;No, it is politics;I think this is to do with politics. The text mentions 'Leisure' activities, but the purpose of the text is to discuss and analyse the political, capitalist society we live in and the way it impacts the way humans act. This seems more political to me. ;;2.0;Yes, I agree it is leisure;I believe the text is about 'leisure' as it appears to be about lithium batteries which are commonly used in sports such as golf, among other leisure activities. ;;3.0;Yes, I agree it is politics;I think this text can be classed as Politics. It is discussing the historic practices and culture of native Americans. The references to 'cities', 'governments' and 'organized religions' makes me think this is being compared to a modern day, settler American culture, which is inherantly political.  ;;5.0;Yes, I agree it is science;I believe that this text falls under the category of 'Science' because of the mention of antennae, which seems to be the primary topic of the text. However, the mention of 'mere female' could edge this into 'politics', had it been the primary topic of the text. As it is not, I think this is Science. ;;5.0;Yes, I agree it is science;There are many words and phrases that indicate to me that the text is about Science. For example, 'chip', 'decoder', 'frequency' etc. The text is clearly about a microchip, which are used in nearly all technolgical devices. This therefore falls under the class 'Science'. ;;4.0;Yes, I agree it is politics;I believe that the text belongs to the class Politics as it appears to be commentary about how groups of people have responded to a news event. Conspiricy theories about current events are a form of politics. ;;5.0;Yes, I agree it is leisure;I believe that the text is to do with Leisure, as it is about riding a motorcycle (with pillion), and the stratagies and techniques that make this more successful. This is a leisure activity. ;;1.0;Yes, I agree it is science;"I believe that the text relates to Science, but I am not very confident in this. I believe that it is science because of the inclusion of words like ""software"" and ""technical data"", but I don't know what the ITAR regulations are and this was not explained. ";;5.0;Yes, I agree it is politics;I believe it is politics as it relates to the economy and the way that this is reported on in the news. ;;5.0;Yes, I agree it is leisure;I think this text is leisure as it is primarily about Baseball. It touches on Science in the forms of the mathmatics involved, but this is only included to support the analysis of the sports match in question, making it Leisure. ;
2024-04-03 10:15;2024-04-03 10:41;IP Address;31.124.42.182;100;1544;True;2024-04-03 10:41;R_2WqlM639tWXh8nD;Female;42;Master's degree;2;Yes;;4.0;Yes, I agree it is leisure;;Yes;;Opinion about a leisure activity, no scientific activity.;5.0;Yes, I agree it is politics;Political topic. ;;5.0;Yes, I agree it is science;Based on scientific principles. ;;5.0;Yes, I agree it is leisure;It relates to leisure activities, not scientific facts or politics.;;1.0;No, it is science;Very loosely science as it talks about scientific principles. ;;3.0;Yes, I agree it is politics;Relates to culture and society throughout history.. ;;2.0;Yes, I agree it is science;Loosely science based on scientific principles. ;;5.0;Yes, I agree it is science;It talks about scientific components;;2.0;Yes, I agree it is politics;Only very loosely politics. Less factual and more opinions. ;;5.0;Yes, I agree it is leisure;It talks about leisure activities and features opinions, not scientific facts.;;1.0;No, it is politics;It talks about international relations and politics.;;4.0;Yes, I agree it is politics;It talks about international, economic issues. ;;2.0;No, it is science;Refers to mechanics of the ball in play. ;
2024-04-03 10:18;2024-04-03 10:41;IP Address;151.226.225.226;100;1363;True;2024-04-03 10:41;R_1jepbDSe8kjiOch;Female;49;High school graduate (high school diploma or equivalent including GED);1;Yes;;5.0;Yes, I agree it is leisure;the words performance game all lead to leisure;Yes;;;5.0;Yes, I agree it is politics;the words tax law and states;;4.0;Yes, I agree it is science;the words output system and data;;4.0;Yes, I agree it is leisure;the words game and basketball;;4.0;No, it is science;battery dead and temperature ;;4.0;Yes, I agree it is politics;the words America statement and native  ;;4.0;Yes, I agree it is science;the words Canada antenna and information describe science;;5.0;Yes, I agree it is science;chip voltage and frequently;;5.0;Yes, I agree it is politics;the words people agree and weapons;;5.0;Yes, I agree it is leisure;the words bike riding and drive;;4.0;Yes, I agree it is science;the words software technical and data ;;5.0;Yes, I agree it is politics;the words economy survey;;5.0;Yes, I agree it is leisure;the words ball object and ump;
2024-04-03 10:29;2024-04-03 10:43;IP Address;94.197.36.22;100;811;True;2024-04-03 10:43;R_2ogZhp7BjqzDwxb;Male;57;Some college but no degree;3;Yes;;4.0;Yes, I agree it is leisure;;Yes;;Sports based;5.0;Yes, I agree it is politics;laws and legality is political;;4.0;Yes, I agree it is science;discussion around chemicals;;4.0;Yes, I agree it is leisure;Activities done for leisure;;2.0;No, it is science;Discussion around situations that affect battery life;;2.0;Yes, I agree it is politics;Best of a bad choice of classification for this;;3.0;Yes, I agree it is science;Discussion relates to antenna;;5.0;Yes, I agree it is science;Chips and decoding leads to science;;4.0;Yes, I agree it is politics;Weapons and suicide pacts leads to the classification;;3.0;Yes, I agree it is leisure;Riding bikes is a leisure activity;;2.0;No, it is politics;This is policy and discussions;;4.0;Yes, I agree it is politics;discussion around economics ;;3.0;Yes, I agree it is leisure;|Best of poor classification options;
2024-04-03 10:20;2024-04-03 10:44;IP Address;90.213.229.151;100;1425;True;2024-04-03 10:44;R_50pgt4QMYMuLfTJ;Female;54;Bachelor's degree in college (4-year);2;Yes;;5.0;Yes, I agree it is leisure;;Yes;;Shoulder injury due to playing the sport;4.0;Yes, I agree it is politics;Out of state tax gives indication that it’s politics;;5.0;Yes, I agree it is science;Lots of scientific references ;;5.0;Yes, I agree it is leisure;Activities mentioned fall in to the leisure category ;;1.0;No, it is science;There is no reference to make you think it was leisure, all words point to science in my opinion;;4.0;Yes, I agree it is politics;Americans tribal culture ;;3.0;Yes, I agree it is science;Antenna referenced;;5.0;Yes, I agree it is science;Frequency, components and chips mentioned.  These wouldn’t feature in the other categories ;;4.0;Yes, I agree it is politics;Key words were used to reference politics;;5.0;Yes, I agree it is leisure;Being a pillion;;2.0;No, it is politics;Trafficking and espionage don’t relate to science;;4.0;Yes, I agree it is politics;Economics is mentioned ;;3.0;No, it is science;This could be categorised by either leisure or science.  Reference to balls, umpires etc would lead you to think it’s leisure.  The reference to the size of the ball etc would lead to thinking it’s falls into the science category ;
2024-04-03 10:17;2024-04-03 10:46;IP Address;143.167.254.174;100;1686;True;2024-04-03 10:46;R_2HTejA3fgXBpN8B;Male;31;Master's degree;3;Yes;;4.0;Yes, I agree it is leisure;;Yes;;The explanation given clearly explains the correct situation;5.0;Yes, I agree it is politics;The input mentions LAW and how they could be applied and also mentions tax;;5.0;Yes, I agree it is science;The description given in the input clearly shows that it is science;;5.0;Yes, I agree it is leisure;"Human interaction described in the input clearly shows that it is leisure
";;1.0;No, it is science;The input describes the science behind why batteries die;;4.0;Yes, I agree it is politics;The words pre-columbian, radical, culture and the general context as described in the input gives a strong case that it is politics;;2.0;No, it is leisure;The input describes a situation that reflects leisure.;;4.0;Yes, I agree it is science;The words decoder, semiconductors, and chip gave it more clarity that it is science;;4.0;Yes, I agree it is politics;The description does not give very clear explanation but some key words like weapon, and conspiracy gives an indication that it is politice;;4.0;Yes, I agree it is leisure;"The general context of the input is centered around leisure
";;4.0;Yes, I agree it is science;The general conversation given in the input leads to the conclusion that it is science;;4.0;Yes, I agree it is politics;The words economy and grow gives clarity that it is politics;;4.0;Yes, I agree it is leisure;Though there were a lot of scientific explanations, the general context of the description is leisure;
2024-04-03 10:08;2024-04-03 10:46;IP Address;109.145.118.103;100;2312;True;2024-04-03 10:46;R_2K4NwZs0uTVx2OR;Male;39;Some college but no degree;1;Yes;;4.0;Yes, I agree it is leisure;The input talks about a sports game and resulting injury.;Yes;;;5.0;Yes, I agree it is politics;AI recognized most of the important feature words.;;4.0;Yes, I agree it is science;AI does a good job but prioritizes lesser scientific wording over stronger wording such as 'system' > 'atmosphere', being that system could be used for all three classes to some degree whereas atmosphere is a lot closer to science.;;4.0;Yes, I agree it is leisure;AI correctly guessed the classification here but failed in the NOT leisure feature score by highlighting 'people' and 'public'.;;2.0;No, it is science;AI failed to identify feature word 'sulfation'. Also, the AI incorrectly highlighted all words for leisure.;;3.0;Yes, I agree it is politics;The input is more about culture, though that's closer to politics than the other classes, the AI also missed the very obvious word 'governments' in the feature score.;;4.0;Yes, I agree it is science;AI makes the correct choice, given the limited context and feature words. I detected some casual sexism contained within the input.;;4.0;Yes, I agree it is science;AI recognizes keywords correctly but fails to pick up on other stronger keywords such as 'Semiconductor'. ;;4.0;Yes, I agree it is politics;Though the input was vague, it's neither science nor leisure and talks about potential a conspiracy.;;5.0;Yes, I agree it is leisure;AI correctly chose the feature words.;;1.0;No, it is politics;AI incorrectly chose 'could' as the top feature word for science and failed to recognize the word 'espionage', 'amendment', 'prosecuted' all of which should feature in politics.;;3.0;Yes, I agree it is politics;AI misses economics from the input, and also classes useless words in the instance, such as 'please' and 'grows' to be NOT politics. But the information was surrounding politics, and the AI managed to pick up on the other important keywords.;;5.0;Yes, I agree it is leisure;AI manages to distinguish between a difficult input as it could be seen as a science input, if it weren't for the subject matter being leisure.;
